AirTC_Avg,BattV_Avg,DOY,DayofMonth,PAR_Den_Avg,PlotID,RH,Rain_mm_Tot,TIMESTAMP,TimeofDay,Year,B1_13849,B2_24304,VPD
18.74,11.98,249,5,0,101,100,0,09/05/2020 23:30,2330,2020,0.263,0.304,0
18.53,11.96,250,6,0,101,100,0,09/06/2020 00:00,0,2020,0.262,0.304,0
18.37,11.93,250,6,0,101,100,0,09/06/2020 00:30,30,2020,0.26,0.303,0
18.17,11.91,250,6,0,101,100,0,09/06/2020 01:00,100,2020,0.26,0.301,0
18.05,11.88,250,6,0,101,100,0,09/06/2020 01:30,130,2020,0.258,0.3,0
17.94,11.86,250,6,0,101,100,0,09/06/2020 02:00,200,2020,0.258,0.297,0
17.63,11.83,250,6,0,101,100,0,09/06/2020 02:30,230,2020,0.258,0.293,0
17.54,11.81,250,6,0,101,100,0,09/06/2020 03:00,300,2020,0.259,0.291,0
17.46,11.79,250,6,0,101,100,0,09/06/2020 03:30,330,2020,0.254,0.288,0
17.55,11.76,250,6,0,101,100,0,09/06/2020 04:00,400,2020,0.249,0.284,0
17.3,11.74,250,6,0,101,100,0,09/06/2020 04:30,430,2020,0.247,0.283,0
17.01,11.72,250,6,0,101,100,0,09/06/2020 05:00,500,2020,0.247,0.28,0
16.79,11.71,250,6,0.657,101,100,0,09/06/2020 05:30,530,2020,0.248,0.279,0
16.69,11.7,250,6,19.75,101,100,0,09/06/2020 06:00,600,2020,0.246,0.277,0
17.83,11.71,250,6,63.93,101,99.4,0,09/06/2020 06:30,630,2020,0.239,0.274,0.0122521809274868
19.93,11.77,250,6,313,101,87.5,0,09/06/2020 07:00,700,2020,0.236,0.272,0.291021026304969
22.01,12,250,6,500.3,101,79.36,0,09/06/2020 07:30,730,2020,0.225,0.28,0.546040103963988
24.12,12.31,250,6,686.6,101,68.57,0,09/06/2020 08:00,800,2020,0.198,0.279,0.944621499450507
25.66,12.46,250,6,873,101,57.47,0,09/06/2020 08:30,830,2020,0.173,0.249,1.40113730975202
26.64,12.57,250,6,1041,101,57.27,0,09/06/2020 09:00,900,2020,0.178,0.199,1.49158828639997
27.82,12.69,250,6,1190,101,55.63,0,09/06/2020 09:30,930,2020,0.183,0.198,1.65965741446553
28.58,12.78,250,6,1319,101,51.49,0,09/06/2020 10:00,1000,2020,0.182,0.21,1.89648593720844
29.25,12.88,250,6,1423,101,49.93,0,09/06/2020 10:30,1030,2020,0.189,0.22,2.0348017216592
29.85,13.02,250,6,1499,101,46.24,0,09/06/2020 11:00,1100,2020,0.193,0.23,2.26151946089143
30.44,13.24,250,6,1545,101,50.24,0,09/06/2020 11:30,1130,2020,0.194,0.244,2.16522244025635
30.94,13.42,250,6,1560,101,42.92,0,09/06/2020 12:00,1200,2020,0.195,0.259,2.55562511501534
31.66,13.52,250,6,1548,101,40.99,0,09/06/2020 12:30,1230,2020,0.195,0.261,2.7523328416278
31.68,13.28,250,6,1471,101,43.39,0,09/06/2020 13:00,1300,2020,0.191,0.266,2.64338565176707
31.82,13.33,250,6,1381,101,42.31,0,09/06/2020 13:30,1330,2020,0.192,0.261,2.71525183112227
32.15,13.49,250,6,1293,101,42.68,0,09/06/2020 14:00,1400,2020,0.196,0.261,2.74862422024259
32.08,13.42,250,6,1158,101,43.19,0,09/06/2020 14:30,1430,2020,0.198,0.269,2.71342321033064
32.04,13.35,250,6,1026,101,42.45,0,09/06/2020 15:00,1500,2020,0.195,0.249,2.7425645005541
31.85,13.22,250,6,863,101,45.29,0,09/06/2020 15:30,1530,2020,0.209,0.245,2.5793687866907
31.57,13.07,250,6,677.1,101,47.56,0,09/06/2020 16:00,1600,2020,0.207,0.248,2.43345295009382
30.81,12.89,250,6,497.8,101,51.36,0,09/06/2020 16:30,1630,2020,0.203,0.243,2.16167065062903
30,12.72,250,6,318.7,101,57.28,0,09/06/2020 17:00,1700,2020,0.21,0.267,1.81263739310185
29.05,12.61,250,6,163.8,101,72.76,0,09/06/2020 17:30,1730,2020,0.229,0.264,1.09430337617569
26.41,12.55,250,6,45.29,101,83.1,0,09/06/2020 18:00,1800,2020,0.249,0.276,0.581998031181921
23.86,12.52,250,6,6.4,101,86.9,0,09/06/2020 18:30,1830,2020,0.266,0.287,0.387620492966406
22.71,12.49,250,6,0,101,84.9,0,09/06/2020 19:00,1900,2020,0.267,0.293,0.416840724136966
21.94,12.47,250,6,0,101,90.2,0,09/06/2020 19:30,1930,2020,0.267,0.296,0.258159196247689
21.13,12.44,250,6,0,101,91.2,0,09/06/2020 20:00,2000,2020,0.267,0.298,0.220610192857169
20.61,12.41,250,6,0,101,94,0,09/06/2020 20:30,2030,2020,0.267,0.3,0.14568287029464
20.31,12.38,250,6,0,101,93.2,0,09/06/2020 21:00,2100,2020,0.266,0.302,0.162080098759165
21.18,12.36,250,6,0,101,75.85,0,09/06/2020 21:30,2130,2020,0.264,0.304,0.60728457867893
22.21,12.33,250,6,0,101,76.22,0,09/06/2020 22:00,2200,2020,0.262,0.299,0.636819564956671
21.94,12.3,250,6,0,101,82.3,0,09/06/2020 22:30,2230,2020,0.262,0.294,0.46626711975348
21.53,12.27,250,6,0,101,76.67,0,09/06/2020 23:00,2300,2020,0.263,0.295,0.599378215007344
21.82,12.25,250,6,0,101,75.85,0,09/06/2020 23:30,2330,2020,0.26,0.288,0.631537588787701
21.69,12.22,251,7,0,101,73.83,0,09/07/2020 00:00,0,2020,0.259,0.278,0.678950414419484
21.69,12.2,251,7,0,101,72.95,0,09/07/2020 00:30,30,2020,0.258,0.266,0.701780997709096
21.19,12.18,251,7,0,101,78.24,0,09/07/2020 01:00,100,2020,0.261,0.267,0.547520507043133
20.41,12.15,251,7,0,101,85.3,0,09/07/2020 01:30,130,2020,0.264,0.276,0.352548615385299
19.59,12.12,251,7,0,101,82.9,0,09/07/2020 02:00,200,2020,0.265,0.286,0.389809847240188
19.13,12.1,251,7,0,101,95.4,0,09/07/2020 02:30,230,2020,0.266,0.292,0.101902795829823
17.61,12.07,251,7,0,101,98,0,09/07/2020 03:00,300,2020,0.269,0.298,0.0402783269999932
17.05,12.05,251,7,0,101,99.2,0,09/07/2020 03:30,330,2020,0.269,0.301,0.0155510221373847
16.85,12.02,251,7,0,101,97.3,0,09/07/2020 04:00,400,2020,0.272,0.303,0.0518234270835687
18.39,12,251,7,0,101,87.6,0,09/07/2020 04:30,430,2020,0.265,0.303,0.262278422048097
18.68,11.97,251,7,0,101,87.7,0,09/07/2020 05:00,500,2020,0.262,0.301,0.264930471730452
18.82,11.95,251,7,0.493,101,87.7,0,09/07/2020 05:30,530,2020,0.261,0.3,0.267259110830462
18.61,11.93,251,7,18.19,101,90.1,0,09/07/2020 06:00,600,2020,0.261,0.299,0.212304956485812
19.11,11.94,251,7,79.97,101,83.5,0,09/07/2020 06:30,630,2020,0.255,0.297,0.365065534988736
21.35,11.98,251,7,276.4,101,77.08,0,09/07/2020 07:00,700,2020,0.246,0.293,0.582392014424591
22.86,12.15,251,7,460,101,74.03,0,09/07/2020 07:30,730,2020,0.209,0.272,0.723455550022143
23.9,12.4,251,7,658.1,101,73.75,0,09/07/2020 08:00,800,2020,0.183,0.23,0.778589227988672
25.44,12.59,251,7,851,101,65.74,0,09/07/2020 08:30,830,2020,0.18,0.212,1.1140516049904
26.23,12.7,251,7,1026,101,65.81,0,09/07/2020 09:00,900,2020,0.178,0.208,1.16499490278273
27.41,12.78,251,7,1190,101,58.78,0,09/07/2020 09:30,930,2020,0.182,0.216,1.50535564242929
28.18,12.89,251,7,1318,101,61.18,0,09/07/2020 10:00,1000,2020,0.183,0.225,1.48281827907728
28.67,13.01,251,7,1416,101,58.54,0,09/07/2020 10:30,1030,2020,0.187,0.229,1.62934408445469
29.31,13.12,251,7,1484,101,54.03,0,09/07/2020 11:00,1100,2020,0.187,0.238,1.87465650266656
29.91,13.27,251,7,1533,101,53.96,0,09/07/2020 11:30,1130,2020,0.191,0.247,1.94344536712488
30.28,13.42,251,7,1535,101,47.7,0,09/07/2020 12:00,1200,2020,0.191,0.262,2.255012352279
30.81,13.56,251,7,1522,101,46.31,0,09/07/2020 12:30,1230,2020,0.194,0.265,2.38610397270298
31.2,13.62,251,7,1470,101,50.85,0,09/07/2020 13:00,1300,2020,0.197,0.274,2.23337579683622
31.38,13.58,251,7,1391,101,47.56,0,09/07/2020 13:30,1330,2020,0.199,0.266,2.4073643675672
31.37,13.59,251,7,1286,101,51.46,0,09/07/2020 14:00,1400,2020,0.201,0.276,2.22706226107615
31.91,13.61,251,7,1122,101,45.66,0,09/07/2020 14:30,1430,2020,0.2,0.288,2.5706335096365
31.59,13.52,251,7,960,101,48.85,0,09/07/2020 15:00,1500,2020,0.202,0.259,2.3762836179801
31.4,13.38,251,7,809,101,48.37,0,09/07/2020 15:30,1530,2020,0.207,0.255,2.37287211058513
31.2,13.19,251,7,646.5,101,48.54,0,09/07/2020 16:00,1600,2020,0.208,0.255,2.33834218728773
31.02,12.99,251,7,485.2,101,56.67,0,09/07/2020 16:30,1630,2020,0.209,0.255,1.94885780242654
30.51,12.82,251,7,309.3,101,54.64,0,09/07/2020 17:00,1700,2020,0.213,0.279,1.98167633870884
29.24,12.72,251,7,153.5,101,73.2,0,09/07/2020 17:30,1730,2020,0.229,0.274,1.0885008795303
26.5,12.67,251,7,39.84,101,84.8,0,09/07/2020 18:00,1800,2020,0.253,0.281,0.526236518537269
24.05,12.63,251,7,3.569,101,90.8,0,09/07/2020 18:30,1830,2020,0.27,0.291,0.275345352000536
22.86,12.6,251,7,0,101,93.9,0,09/07/2020 19:00,1900,2020,0.278,0.299,0.169929875053333
22.37,12.57,251,7,0,101,84.3,0,09/07/2020 19:30,1930,2020,0.276,0.304,0.424551219624399
23.9,12.54,251,7,0,101,79.19,0,09/07/2020 20:00,2000,2020,0.266,0.302,0.617235879407401
24.02,12.51,251,7,0,101,79.84,0,09/07/2020 20:30,2030,2020,0.265,0.294,0.602280276997705
23.38,12.48,251,7,0,101,82.5,0,09/07/2020 21:00,2100,2020,0.267,0.292,0.503065703012431
23.28,12.45,251,7,0,101,81.9,0,09/07/2020 21:30,2130,2020,0.265,0.29,0.517184010362689
23.15,12.42,251,7,0,101,84.9,0,09/07/2020 22:00,2200,2020,0.261,0.285,0.428089191996191
22.55,12.39,251,7,0,101,85.8,0,09/07/2020 22:30,2230,2020,0.264,0.288,0.388209978171362
22.38,12.36,251,7,0,101,81.6,0,09/07/2020 23:00,2300,2020,0.265,0.291,0.497865702123038
22.19,12.33,251,7,0,101,83.5,0,09/07/2020 23:30,2330,2020,0.266,0.291,0.441326380733143
21.71,12.31,252,8,0,101,85.7,0,09/08/2020 00:00,0,2020,0.267,0.294,0.371450560931252
21.31,12.28,252,8,0,101,86.5,0,09/08/2020 00:30,30,2020,0.265,0.296,0.34219230245938
20.92,12.25,252,8,0,101,89.2,0,09/08/2020 01:00,100,2020,0.267,0.298,0.267279541836158
19.89,12.23,252,8,0,101,95.8,0,09/08/2020 01:30,130,2020,0.273,0.302,0.0975410733616981
19.52,12.2,252,8,0,101,97.6,0,09/08/2020 02:00,200,2020,0.274,0.305,0.0544727783581234
19.1,12.17,252,8,0,101,92.8,0,09/08/2020 02:30,230,2020,0.274,0.306,0.159202053648432
20.01,12.15,252,8,0,101,87.5,0,09/08/2020 03:00,300,2020,0.267,0.306,0.292466140627416
19.97,12.12,252,8,0,101,86.5,0,09/08/2020 03:30,330,2020,0.265,0.306,0.315082225116144
19.88,12.1,252,8,0,101,86.4,0,09/08/2020 04:00,400,2020,0.264,0.305,0.315651652484157
19.81,12.07,252,8,0,101,86.4,0,09/08/2020 04:30,430,2020,0.261,0.302,0.314285188194476
19.62,12.04,252,8,0,101,89.2,0,09/08/2020 05:00,500,2020,0.261,0.299,0.246654733737062
19.43,12.02,252,8,0.328,101,89.4,0,09/08/2020 05:30,530,2020,0.263,0.3,0.239245997528713
19.43,12,252,8,13.75,101,89.2,0,09/08/2020 06:00,600,2020,0.263,0.3,0.243760072953783
19.66,12,252,8,64.24,101,86.2,0,09/08/2020 06:30,630,2020,0.26,0.298,0.315953494772167
20.57,12.02,252,8,152.4,101,82.8,0,09/08/2020 07:00,700,2020,0.253,0.292,0.416596136987932
21.68,12.12,252,8,315.3,101,76.47,0,09/08/2020 07:30,730,2020,0.233,0.276,0.610085788538018
22.84,12.34,252,8,508.7,101,72.7,0,09/08/2020 08:00,800,2020,0.2,0.244,0.759585359237611
23.92,12.56,252,8,717,101,71.77,0,09/08/2020 08:30,830,2020,0.183,0.22,0.838323549121275
25.14,12.7,252,8,889,101,70.28,0,09/08/2020 09:00,900,2020,0.177,0.217,0.949343141967787
25.95,12.81,252,8,1060,101,67.63,0,09/08/2020 09:30,930,2020,0.18,0.223,1.08488613492013
27.4,12.91,252,8,1179,101,64.57,0,09/08/2020 10:00,1000,2020,0.181,0.232,1.29314811193205
28.63,13.01,252,8,1266,101,57.93,0,09/08/2020 10:30,1030,2020,0.188,0.239,1.64948919362137
29.69,13.11,252,8,1349,101,59.82,0,09/08/2020 11:00,1100,2020,0.184,0.249,1.67478286295866
29.86,13.24,252,8,1419,101,54.88,0,09/08/2020 11:30,1130,2020,0.19,0.257,1.89915115636717
30.37,13.37,252,8,1434,101,51.76,0,09/08/2020 12:00,1200,2020,0.189,0.268,2.09069657534711
30.81,13.5,252,8,1426,101,51.63,0,09/08/2020 12:30,1230,2020,0.193,0.272,2.14967124529043
30.67,13.45,252,8,1181,101,56.03,0,09/08/2020 13:00,1300,2020,0.201,0.28,1.93858225315299
31.06,13.61,252,8,1270,101,51.52,0,09/08/2020 13:30,1330,2020,0.196,0.274,2.18545954682726
31.15,13.63,252,8,1168,101,57.79,0,09/08/2020 14:00,1400,2020,0.199,0.282,1.9125773388054
30.86,13.5,252,8,882,101,55.18,0,09/08/2020 14:30,1430,2020,0.202,0.305,1.99758640980585
31.22,13.56,252,8,837,101,52.61,0,09/08/2020 15:00,1500,2020,0.204,0.277,2.15585086787868
31.22,13.46,252,8,746.5,101,52.34,0,09/08/2020 15:30,1530,2020,0.209,0.273,2.16813362234856
30.82,13.2,252,8,564.4,101,57.01,0,09/08/2020 16:00,1600,2020,0.208,0.271,1.91166150298466
30.35,13,252,8,400.7,101,63.01,0,09/08/2020 16:30,1630,2020,0.21,0.269,1.60129436788258
29.88,12.84,252,8,236.2,101,69.24,0,09/08/2020 17:00,1700,2020,0.219,0.286,1.29621027729092
28.69,12.76,252,8,128.2,101,78.9,0,09/08/2020 17:30,1730,2020,0.231,0.282,0.830173996917907
26.75,12.71,252,8,43.36,101,83.4,0,09/08/2020 18:00,1800,2020,0.247,0.285,0.583221216297569
25.44,12.66,252,8,3.405,101,85.1,0,09/08/2020 18:30,1830,2020,0.256,0.287,0.48451164373488
24.41,12.63,252,8,0,101,89.5,0,09/08/2020 19:00,1900,2020,0.26,0.29,0.321104908967846
23.47,12.6,252,8,0,101,91,0,09/08/2020 19:30,1930,2020,0.264,0.294,0.260127091111427
23.33,12.56,252,8,0,101,87.9,0,09/08/2020 20:00,2000,2020,0.263,0.295,0.346786521551975
23.5,12.53,252,8,0,101,89.7,0,09/08/2020 20:30,2030,2020,0.26,0.291,0.298239669609626
23.24,12.5,252,8,0,101,89.8,0,09/08/2020 21:00,2100,2020,0.26,0.29,0.290748889424178
22.71,12.47,252,8,0,101,93.6,0,09/08/2020 21:30,2130,2020,0.263,0.29,0.176674214203747
22.15,12.43,252,8,0,101,93.1,0,09/08/2020 22:00,2200,2020,0.266,0.294,0.184105848325427
22.78,12.4,252,8,0,101,86.2,0,09/08/2020 22:30,2230,2020,0.261,0.295,0.38257328908453
23.13,12.37,252,8,0,101,87.8,0,09/08/2020 23:00,2300,2020,0.259,0.292,0.345455691720239
22.94,12.34,252,8,0,101,87.1,0,09/08/2020 23:30,2330,2020,0.26,0.292,0.361104303614254
22.86,12.32,253,9,0,101,89.9,0,09/09/2020 00:00,0,2020,0.262,0.294,0.281359301317814
22.48,12.29,253,9,0,101,88.5,0,09/09/2020 00:30,30,2020,0.261,0.295,0.313062149353159
22.37,12.26,253,9,0,101,88.8,0,09/09/2020 01:00,100,2020,0.261,0.297,0.302864564318043
22.14,12.23,253,9,0,101,90.5,0,09/09/2020 01:30,130,2020,0.265,0.3,0.25332478662953
21.63,12.2,253,9,0,101,92.1,0,09/09/2020 02:00,200,2020,0.268,0.303,0.204206234285528
21.72,12.17,253,9,0,101,90.4,0,09/09/2020 02:30,230,2020,0.266,0.305,0.249517784917951
21.71,12.15,253,9,0,101,90.2,0,09/09/2020 03:00,300,2020,0.263,0.305,0.254560524274564
21.57,12.12,253,9,0,101,91.5,0,09/09/2020 03:30,330,2020,0.262,0.304,0.218911039500704
21.21,12.09,253,9,0,101,94.4,0,09/09/2020 04:00,400,2020,0.263,0.305,0.141078952613497
20.45,12.07,253,9,0,101,98,0,09/09/2020 04:30,430,2020,0.266,0.307,0.0480843169615863
19.72,12.04,253,9,0,101,99.3,0,09/09/2020 05:00,500,2020,0.272,0.308,0.0160864070707494
19.59,12.02,253,9,0.369,101,99.5,0,09/09/2020 05:30,530,2020,0.27,0.309,0.0113979487497131
19.95,12,253,9,16.46,101,97.7,0,09/09/2020 06:00,600,2020,0.264,0.308,0.0536142361562014
20.54,12,253,9,76.64,101,93,0,09/09/2020 06:30,630,2020,0.261,0.307,0.169231723727552
22.27,12.06,253,9,227.8,101,83.2,0,09/09/2020 07:00,700,2020,0.252,0.305,0.451543036902716
23.47,12.2,253,9,385.5,101,78.5,0,09/09/2020 07:30,730,2020,0.228,0.293,0.621414717655076
24.54,12.45,253,9,563.5,101,71.3,0,09/09/2020 08:00,800,2020,0.19,0.254,0.884536994281307
25.16,12.58,253,9,702.6,101,68.25,0,09/09/2020 08:30,830,2020,0.183,0.23,1.01539478491463
26.36,12.73,253,9,901,101,66.92,0.2,09/09/2020 09:00,900,2020,0.177,0.23,1.1358485268698
27.44,12.76,253,9,1059,101,58.71,0,09/09/2020 09:30,930,2020,0.181,0.234,1.51055980346418
27.92,12.43,253,9,1120,101,58.07,0,09/09/2020 10:00,1000,2020,0.187,0.244,1.57755706987356
28.79,12.57,253,9,1254,101,56.88,0,09/09/2020 10:30,1030,2020,0.186,0.246,1.70639704438879
29.61,12.45,253,9,1342,101,51.29,0,09/09/2020 11:00,1100,2020,0.19,0.254,2.02101093757858
30.08,12.94,253,9,1397,101,50.17,0,09/09/2020 11:30,1130,2020,0.192,0.264,2.124040504763
30.12,13.13,253,9,1421,101,52.61,0,09/09/2020 12:00,1200,2020,0.191,0.278,2.02467013605759
30.67,13.23,253,9,1443,101,47.7,0,09/09/2020 12:30,1230,2020,0.195,0.28,2.30584152467368
30.87,13.3,253,9,1391,101,47.49,0,09/09/2020 13:00,1300,2020,0.197,0.299,2.34165676768353
31.11,12.81,253,9,1367,101,43.16,0,09/09/2020 13:30,1330,2020,0.197,0.285,2.56962463940092
31.45,13.37,253,9,1280,101,47.8,0,09/09/2020 14:00,1400,2020,0.2,0.292,2.40588599106456
31.53,13.51,253,9,1158,101,42.68,0,09/09/2020 14:30,1430,2020,0.198,0.321,2.65388134820212
31.08,13.51,253,9,992,101,46.82,0,09/09/2020 15:00,1500,2020,0.197,0.274,2.40006349987368
31.09,13.45,253,9,834,101,49.76,0,09/09/2020 15:30,1530,2020,0.21,0.271,2.26866892071893
30.87,13.31,253,9,673,101,50.27,0,09/09/2020 16:00,1600,2020,0.209,0.265,2.21768408030665
30.22,13.05,253,9,472.1,101,52.88,0,09/09/2020 16:30,1630,2020,0.209,0.265,2.02470008198572
29.35,12.84,253,9,283.7,101,59.28,0,09/09/2020 17:00,1700,2020,0.214,0.296,1.6643949462671
28.1,12.73,253,9,142.1,101,66.84,0,09/09/2020 17:30,1730,2020,0.226,0.282,1.26074159983851
25.91,12.67,253,9,36.63,101,84.7,0,09/09/2020 18:00,1800,2020,0.246,0.282,0.511570430121601
23.43,12.62,253,9,2.626,101,90.2,0,09/09/2020 18:30,1830,2020,0.267,0.291,0.282567400632023
22.06,12.58,253,9,0,101,94.2,0,09/09/2020 19:00,1900,2020,0.269,0.295,0.153909713954998
21.46,12.54,253,9,0,101,93.2,0,09/09/2020 19:30,1930,2020,0.271,0.299,0.173954201836716
21.36,12.5,253,9,0,101,93.5,0,09/09/2020 20:00,2000,2020,0.27,0.302,0.165264732887924
21.04,12.46,253,9,0,101,93.5,0,09/09/2020 20:30,2030,2020,0.273,0.302,0.16205296113781
20.66,12.42,253,9,0,101,96.7,0,09/09/2020 21:00,2100,2020,0.275,0.304,0.0803727395104612
20.12,12.39,253,9,0,101,98.3,0,09/09/2020 21:30,2130,2020,0.272,0.307,0.0400470246836055
20.11,12.35,253,9,0,101,93.8,0,09/09/2020 22:00,2200,2020,0.268,0.307,0.145963551951543
20.67,12.32,253,9,0,101,88.2,0,09/09/2020 22:30,2230,2020,0.263,0.307,0.287570475318438
20.69,12.28,253,9,0,101,91.9,0,09/09/2020 23:00,2300,2020,0.261,0.305,0.197643327588954
20.01,12.25,253,9,0,101,96,0,09/09/2020 23:30,2330,2020,0.262,0.305,0.0935891650007732
19.78,12.22,254,10,0,101,96.2,0,09/10/2020 00:00,0,2020,0.263,0.305,0.0876517908245468
19.21,12.18,254,10,0,101,98.5,0,09/10/2020 00:30,30,2020,0.266,0.307,0.0333952112209739
18.79,12.15,254,10,0,101,99.4,0,09/10/2020 01:00,100,2020,0.266,0.308,0.0130126153488054
18.93,12.12,254,10,0,101,100,0,09/10/2020 01:30,130,2020,0.263,0.308,0
19.76,12.09,254,10,0,101,96.8,0,09/10/2020 02:00,200,2020,0.258,0.307,0.0737205440560939
19.89,12.06,254,10,0,101,96.7,0,09/10/2020 02:30,230,2020,0.258,0.307,0.0766394147841911
19.61,12.03,254,10,0,101,95.8,0,09/10/2020 03:00,300,2020,0.259,0.307,0.0958617477418453
19.68,12,254,10,0,101,97.5,0,09/10/2020 03:30,330,2020,0.258,0.307,0.0573090420094214
19.64,11.98,254,10,0,101,96,0,09/10/2020 04:00,400,2020,0.258,0.307,0.091467102451064
19.64,11.95,254,10,0,101,97.7,0,09/10/2020 04:30,430,2020,0.256,0.306,0.0525935839093618
19.49,11.93,254,10,0,101,98.1,0,09/10/2020 05:00,500,2020,0.256,0.306,0.0430439632711756
19.59,11.91,254,10,0.246,101,98.4,0,09/10/2020 05:30,530,2020,0.254,0.305,0.0364734359990817
19.76,11.9,254,10,15.89,101,98.8,0,09/10/2020 06:00,600,2020,0.256,0.303,0.0276452040210352
20.19,11.91,254,10,67.94,101,94,0,09/10/2020 06:30,630,2020,0.255,0.303,0.141955493304534
21.48,11.98,254,10,226.5,101,89.3,0,09/10/2020 07:00,700,2020,0.248,0.303,0.274057302152444
23.21,12.21,254,10,408.3,101,84.3,0,09/10/2020 07:30,730,2020,0.228,0.297,0.446715341317764
25.49,12.49,254,10,594,101,72.55,0,09/10/2020 08:00,800,2020,0.196,0.273,0.895259976876491
27.43,12.63,254,10,769.7,101,67.2,0,09/10/2020 08:30,830,2020,0.181,0.247,1.1992588515319
28.47,12.77,254,10,962,101,63.82,0,09/10/2020 09:00,900,2020,0.179,0.242,1.40545292685685
29.36,12.89,254,10,1128,101,59.11,0,09/10/2020 09:30,930,2020,0.191,0.247,1.67230711600162
30.3,13.01,254,10,1256,101,56.78,0,09/10/2020 10:00,1000,2020,0.197,0.256,1.86564549047668
31.13,13.07,254,10,1273,101,58.57,0,09/10/2020 10:30,1030,2020,0.198,0.261,1.87510074443289
31.36,13.23,254,10,1476,101,58.57,0,09/10/2020 11:00,1100,2020,0.193,0.267,1.89976964054072
31.19,13.17,254,10,1093,101,54.37,0,09/10/2020 11:30,1130,2020,0.207,0.279,2.07224863784059
31.72,13.34,254,10,1216,101,52.54,0,09/10/2020 12:00,1200,2020,0.2,0.283,2.22115547683366
32.09,13.4,254,10,1276,101,56.37,0,09/10/2020 12:30,1230,2020,0.201,0.286,2.08508238713284
31.86,13.27,254,10,970,101,51.89,0,09/10/2020 13:00,1300,2020,0.202,0.303,2.2694873273488
32.39,13.52,254,10,1308,101,52.74,0,09/10/2020 13:30,1330,2020,0.195,0.29,2.29710623607517
32.35,13.31,254,10,914,101,57.62,0,09/10/2020 14:00,1400,2020,0.204,0.296,2.0552721932848
32.08,13.34,254,10,960,101,53.25,0,09/10/2020 14:30,1430,2020,0.206,0.298,2.23292615882692
32.13,12.91,254,10,815,101,54.13,0,09/10/2020 15:00,1500,2020,0.206,0.281,2.19708878260535
32.77,12.97,254,10,814,101,53.12,0,09/10/2020 15:30,1530,2020,0.209,0.283,2.3278806612261
32.18,12.98,254,10,623.9,101,53.29,0,09/10/2020 16:00,1600,2020,0.209,0.269,2.24364632945606
31.44,12.96,254,10,451.1,101,54.98,0,09/10/2020 16:30,1630,2020,0.21,0.275,2.07378438961544
30.67,12.81,254,10,277.4,101,61.04,0,09/10/2020 17:00,1700,2020,0.213,0.302,1.7176976252636
29.85,12.71,254,10,129.9,101,68.09,0,09/10/2020 17:30,1730,2020,0.229,0.286,1.34235651036171
27.88,12.65,254,10,33.31,101,78.8,0,09/10/2020 18:00,1800,2020,0.248,0.284,0.795763158736296
25.45,12.6,254,10,1.887,101,89.3,0,09/10/2020 18:30,1830,2020,0.266,0.292,0.348144502027776
24.07,12.57,254,10,0,101,93.6,0,09/10/2020 19:00,1900,2020,0.273,0.298,0.191774563288768
23.68,12.52,254,10,0,101,94,0,09/10/2020 19:30,1930,2020,0.276,0.302,0.175624986506955
23.24,12.48,254,10,0,101,95.2,0,09/10/2020 20:00,2000,2020,0.276,0.304,0.136823006787848
23.01,12.45,254,10,0,101,96.1,0,09/10/2020 20:30,2030,2020,0.277,0.306,0.109634356110201
22.65,12.41,254,10,0,101,97.5,0,09/10/2020 21:00,2100,2020,0.277,0.308,0.0687627511610726
22.45,12.37,254,10,0,101,97.5,0,09/10/2020 21:30,2130,2020,0.276,0.309,0.0679331015697349
22.09,12.34,254,10,0,101,98.6,0,09/10/2020 22:00,2200,2020,0.276,0.31,0.037218575086448
21.91,12.3,254,10,0,101,99.4,0,09/10/2020 22:30,2230,2020,0.274,0.311,0.0157767733756813
21.8,12.27,254,10,0,101,99.3,0,09/10/2020 23:00,2300,2020,0.273,0.311,0.0182831033432857
21.59,12.23,254,10,0,101,99,0,09/10/2020 23:30,2330,2020,0.273,0.311,0.0257857563994595
21.69,12.2,255,11,0,101,98.3,0,09/11/2020 00:00,0,2020,0.269,0.31,0.0441045359003869
21.73,12.17,255,11,0,101,97.7,0,09/11/2020 00:30,30,2020,0.27,0.31,0.0598168282453726
21.37,12.14,255,11,0,101,98.9,0,09/11/2020 01:00,100,2020,0.273,0.311,0.0279850137870339
21.01,12.1,255,11,0,101,99.3,0,09/11/2020 01:30,130,2020,0.271,0.31,0.0174197340569162
21,12.07,255,11,0,101,99,0,09/11/2020 02:00,200,2020,0.269,0.31,0.0248700539727207
20.82,12.05,255,11,0,101,99.6,0,09/11/2020 02:30,230,2020,0.269,0.31,0.00983856222735711
20.65,12.02,255,11,0,101,99.9,0,09/11/2020 03:00,300,2020,0.267,0.31,0.00243403800289784
20.81,11.99,255,11,0.082,101,99.1,0,09/11/2020 03:30,330,2020,0.263,0.309,0.0221231523145624
21.05,11.97,255,11,0.616,101,97.2,0,09/11/2020 04:00,400,2020,0.261,0.308,0.069850306467625
21.23,11.94,255,11,0.821,101,95.9,0,09/11/2020 04:30,430,2020,0.261,0.307,0.103416699843091
20.96,11.92,255,11,0.739,101,96.8,0,09/11/2020 05:00,500,2020,0.261,0.306,0.0793888459640518
21.07,11.9,255,11,1.437,101,95.9,0,09/11/2020 05:30,530,2020,0.259,0.305,0.102406475526596
